PlayerId,Name,Position,Tech1,Tech2,Tech3,Tech4,Tech5,Tech6,Tech7,Tech9,TechOB,TechOUT,Tech2i,Tech4i,Tech0,AverageEPA,TeamEPA,AdjEPA,DVOA,ScaledDVOA,AdjDVOAEPA,TackleForLossSolo,TackleForLossAssisted,SoloTackle,AssistedTackle,SoloSack,AssistedSack,Pressure,PassBreakup,Interception,ForcedFumble,KushRatiing,LeftSide,RightSide,count,DE,DT,DominantSide,DEPred,DTPred,Hybrid,RfPredPos,Team,MiniMaxCluster,LabelledPosition,Age,Age2,AvgSalary,CashEarning2019,TeamPayrollPrec,CapFigure2019,TeamCapPerc,coef.EPAridge.,coef.Sackridge.,coef.OffensiveYardageridge.,coef.Pressureridge.,RidgeRating,DefensiveScheme
7196,Chase Winovich,DE,0,0,0,0,0,0,0,0,0.18699187,0.81300813,0,0,0,0.019284057,-0.015330543,3.366346898,-0.255,0.1,0.017355651,0,0,6,3,1,0,13,0,0,0,4.75,17,83,123,1,0,R,0.946062271,0.053314121,0,DE,Patriots,4,DE_4,24,576,956828,1492312,0.01,744328,0,0.03313259,-0.003680631,0.156603298,0.049306163,-0.140098838,Multiple Front
3214,Kerry Hyder,DE,0.005076142,0,0.401015228,0.010152284,0.035532995,0.045685279,0.015228426,0.131979695,0.005076142,0,0.015228426,0.335025381,0,-0.128186269,-0.034475333,-9.113597116,0.03,0.578991597,-0.053967496,1,1,4,4,1,0,10,0,0,0,4.725,118,78,197,1,0,L,0.86945245,0.127077748,0,DE,Cowboys,4,DE_4,28,784,1000000,1117867,0.01,1000000,0.01,-0.033615102,-0.004401735,-0.159141744,-0.003042058,0.150010028,4_3
3391,Morgan Fox,DE,0.140540541,0.021621622,0.124324324,0.335135135,0.059459459,0.086486486,0.027027027,0.005405405,0.016216216,0,0.027027027,0.075675676,0.081081081,-0.079142314,-0.032754334,-4.511334309,-0.064,0.421008403,-0.045822735,1,0,5,4,2,0,8,0,0,0,4.66875,96,71,185,1,0,L,0.396347032,0.613903743,1,Hybrid,Rams,4,Hybrid_4,24,576,645000,645000,0,645000,0,-0.01363149,0.008253572,0.077343783,0.012849406,-0.03703721,3_4
4939,Dawuane Smoot,DE,0.005747126,0.005747126,0.333333333,0.040229885,0.183908046,0.086206897,0.132183908,0.074712644,0,0.022988506,0.005747126,0.103448276,0.005747126,0.094829695,-0.034027992,12.53169688,0.11,0.713445378,0.027173887,0,0,5,2,2,0,10,0,0,0,4.6,98,75,174,1,0,L,0.896316759,0.123638042,0,DE,Jaguars,4,DE_4,24,576,961566,812500,0,1053540,0.01,-0.007269725,0.021916578,0.091947598,0.066867265,-0.034015868,4_3
541,Corey Peters,DT,0.212938005,0.016172507,0.15902965,0.013477089,0,0,0,0,0,0,0.417789757,0.029649596,0.150943396,0.053969722,0.044855649,0.886363886,0.072,0.649579832,0.018912079,2,1,8,9,0,0,8,0,0,0,4.59375,127,188,371,0,1,R,0.002321263,1,0,DT,Cardinals,6,DT_6,31,961,4000000,4042135,0.02,4687500,0.02,0.019757336,-9.87E-04,0.092356179,0.016854925,-0.085304239,4_3
6303,PJ Hall,DT,0.133093525,0.064748201,0.676258993,0.007194245,0,0,0,0,0,0,0.068345324,0.039568345,0.010791367,0.046483601,0.05933668,-1.249990542,0.148,0.777310924,0.01035139,1,0,6,5,1,0,10,0,0,0,4.56875,135,140,278,0,1,R,0.013160291,0.981877934,0,DT,Raiders,1,DT_1,24,576,1176069,693830,0,1069154,0.01,0.019211884,-0.006221497,0.074130097,-0.018279987,-0.082490202,4_3
3547,Dean Lowry,DE,0.010909091,0.010909091,0.563636364,0.098181818,0.054545455,0.029090909,0.029090909,0.003636364,0.007272727,0,0.043636364,0.149090909,0,-0.068781073,0.005956612,-7.268406224,-0.011,0.510084034,-0.033696946,0,1,10,12,0,0,3,2,1,0,4.50625,147,126,275,1,0,L,0.665733333,0.333715986,1,Hybrid,Packers,4,Hybrid_4,25,625,6775000,8050000,0.04,3645849,0.02,-0.00111027,-0.009633556,-0.041127488,-0.046191973,0.015591115,3_4
3376,A'Shawn Robinson,DT,0.037209302,0.03255814,0.539534884,0.013953488,0.11627907,0.004651163,0.069767442,0.004651163,0,0,0.037209302,0.069767442,0.074418605,0.005173149,0.094832485,-8.719569997,0.107,0.708403361,0.001508473,0,0,15,5,1,0,5,2,0,0,4.5,113,86,215,0,1,L,0.312654321,0.669887955,0,DT,Lions,1,DT_1,24,576,1308409,1163678,0.01,1665248,0.01,0.014712002,-0.007608544,0.011490871,-0.037337755,-0.036468866,Multiple Front
2937,Christian Covington,DE,0.066666667,0.075555556,0.097777778,0.004444444,0,0,0,0,0.008888889,0,0.644444444,0.097777778,0.004444444,-0.057147711,-0.034475333,-2.204939227,0.03,0.578991597,-0.024059667,1,0,12,6,1,0,7,0,0,0,4.46875,95,127,225,1,0,R,0.185857267,0.822816901,0,DT,Cowboys,6,DT_6,25,625,2500000,1830957,0.01,1750000,0.01,-0.002731125,0.003372116,-0.176219624,-0.057622586,0.122176255,4_3
3700,Michael Pierce,DT,0.316831683,0.099009901,0.089108911,0,0,0,0,0,0.014851485,0,0.277227723,0.02970297,0.173267327,-0.097041,-0.17618879,7.697298751,-0.127,0.31512605,-0.066460853,1,2,4,10,0,1,7,0,0,0,4.43125,65,99,202,0,1,R,0.019342723,0.98117195,0,DT,Ravens,6,DT_6,26,676,3095000,3130618,0.02,3095000,0.02,5.50E-04,-0.011027952,-0.012042233,-0.010862709,0.000252021,Multiple Front
3753,David Onyemata,DT,0.192982456,0.007017544,0.631578947,0.003508772,0.003508772,0,0,0,0,0,0.014035088,0.014035088,0.133333333,-0.140471225,-0.047502664,-9.041399495,-0.043,0.456302521,-0.076373851,0,0,8,7,1,0,10,0,0,0,4.4,96,151,285,0,1,R,0.015448343,0.980307136,0,DT,Saints,2,DT_2,26,676,720586,1905882,0.01,2033492,0.01,-0.021195651,0.007816195,-0.136927595,0.010163235,0.130340254,Multiple Front
380,Corey Liuget,DT,0.566666667,0,0.175,0.016666667,0.041666667,0.025,0.075,0,0,0,0.091666667,0.008333333,0,-0.224815775,-0.173350596,-5.005103213,-0.115,0.335294118,-0.149436368,3,2,6,4,1,0,1,1,0,0,4.39375,66,54,120,0,1,L,0.42704565,0.601666667,1,Hybrid,Bills,3,Hybrid_3,29,841,930000,495310,0,303529,0,-0.046724041,-0.009190288,-0.380088312,-0.055600307,0.313295054,4_3
845,Al Woods,DT,0.398876404,0.04494382,0.483146067,0,0,0,0,0,0.016853933,0,0.04494382,0.005617978,0.005617978,-0.098525287,-0.001717194,-9.414802528,0.026,0.572268908,-0.042142329,1,1,7,6,1,0,7,0,0,0,4.375,93,81,178,0,1,L,0.036147186,0.96986234,0,DT,Seahawks,2,DT_2,32,1024,2250000,2028032,0.01,2065442,0.01,-0.023880017,-6.22E-04,-0.346746613,0.017475751,0.287997915,4_3
4448,Taco Charlton,DE,0.005882353,0,0.029411765,0.023529412,0.047058824,0.041176471,0.094117647,0.235294118,0.017647059,0.505882353,0,0,0,-0.104695282,0.044477373,-14.50737274,0.221,0.9,-0.010469528,0,0,3,1,1,0,9,0,0,1,4.35,155,12,170,1,0,L,0.989164371,0.009653916,0,DE,Dolphins,4,DE_4,24,576,2507097,1214710,0.01,1214710,0.01,0.027349643,-0.002062294,-0.186096789,-9.17E-04,0.110962552,Multiple Front
3473,Roy Robertson-Harris,DE,0.058394161,0.065693431,0.299270073,0.113138686,0.105839416,0,0.02189781,0.003649635,0.02189781,0.01459854,0.105839416,0.124087591,0.065693431,0.02583954,-0.075469344,9.852514471,-0.072,0.407563025,0.015308299,0,0,9,6,0,0,11,1,0,0,4.325,108,142,274,1,0,R,0.455397727,0.562443233,1,Hybrid,Bears,4,Hybrid_4,26,676,645000,880155,0,645000,0,0.031539442,3.88E-04,0.105913656,0.012771753,-0.107587746,3_4
4921,D.J. Jones,DT,0.403100775,0,0.03875969,0,0,0,0.007751938,0,0,0,0.372093023,0.007751938,0.170542636,0.068197085,-0.010981889,7.700331465,-0.197,0.197478992,0.054729593,0,2,5,5,1,0,4,0,0,1,4.3125,38,69,129,0,1,R,0.01,0.985835694,0,DT,49ers,6,DT_6,24,576,636964,645000,0,681963,0,0.022690225,-0.009553158,0.230910833,-0.082477704,-0.221269355,4_3
4707,Josh Tupou,DT,0.063063063,0.022522523,0.328828829,0.04954955,0.22972973,0,0.018018018,0,0,0,0.162162162,0.126126126,0,-0.02268641,0.045318737,-6.613651917,0.134,0.753781513,-0.005585814,2,1,10,6,0,0,2,0,0,1,4.14375,107,115,222,0,1,R,0.379017447,0.589313984,1,Hybrid,Bengals,4,Hybrid_4,25,625,645000,839871,0,645000,0,-0.030608991,-0.004489289,-0.197980417,-0.039854466,0.166886043,4_3
4978,Myles Garrett,DE,0,0,0.014285714,0.007142857,0.157142857,0.107142857,0.135714286,0.371428571,0.007142857,0.185714286,0,0.014285714,0,-0.23236805,-0.017459661,-20.90031919,0.06,0.629411765,-0.086112866,1,0,3,2,0,0,13,0,0,0,4.11875,36,103,140,1,0,R,0.993815789,0.00731383,0,DE,Browns,5,DE_5,23,529,7603064,2105605,0.01,7154339,0.03,-0.064062706,0.001859598,-0.547716874,0.078708927,0.495457392,4_3
4905,Deatrich Wise Jr,DE,0.028301887,0,0.254716981,0.301886792,0.226415094,0.037735849,0.037735849,0.018867925,0,0,0.018867925,0.075471698,0,-0.003217321,-0.015330543,1.178037802,-0.255,0.1,-0.002895589,1,0,9,5,1,0,7,0,0,0,4.11875,27,79,106,1,0,R,0.779640152,0.217729592,0,DE,Patriots,4,DE_4,25,625,745140,645000,0,790140,0,0.008199891,-0.016065293,-0.169509002,-0.046897856,0.09917475,Multiple Front
794,DaQuan Jones,DT,0.507042254,0.073239437,0.183098592,0.008450704,0,0,0,0,0.022535211,0,0.092957746,0.01971831,0.092957746,0.021807865,0.059742516,-3.689229248,0.01,0.545378151,0.009914332,0,0,10,12,0,0,7,2,0,0,4.1,171,143,355,0,1,L,0.016172107,0.988770999,0,DT,Titans,3,DT_3,27,729,7000000,6000000,0.03,7333333,0.03,0.004948281,-0.003830855,0.009876866,-0.011167537,-0.017063242,3_4
6264,Folorunso Fatukasi,DT,0.092920354,0.150442478,0.243362832,0.092920354,0,0,0,0,0,0,0.115044248,0.185840708,0.119469027,-0.159527332,-0.099928925,-5.79607774,-0.058,0.431092437,-0.090756306,1,2,6,6,1,0,3,1,0,0,4.05625,92,107,226,0,1,R,0.147659176,0.859897292,0,DT,Jets,4,DT_4,24,576,658563,570000,0,613563,0,-0.023247553,-0.012840227,-0.443507237,-0.090231288,0.326900045,3_4
4739,Bryan Cox Jr,DE,0,0,0.005050505,0.01010101,0.232323232,0.151515152,0.070707071,0.282828283,0.015151515,0.217171717,0,0.015151515,0,0.074209545,0.101310706,-2.635648231,0.082,0.666386555,0.024757302,2,0,9,4,0,1,6,0,0,0,4.0375,63,132,198,1,0,R,0.991314554,0.005174129,0,DE,Panthers,5,DE_5,25,625,645000,338720,0,265588,0,0.030809275,0.002801441,0.350811171,-0.024686533,-0.298688566,4_3
2911,Benson Mayowa,DE,0,0,0.006802721,0,0.115646259,0.102040816,0.047619048,0.700680272,0.006802721,0.006802721,0,0.013605442,0,-0.028512531,0.05933668,-8.543531312,0.148,0.777310924,-0.006349429,0,0,1,3,0,1,13,0,0,0,4,145,1,147,1,0,L,0.992582418,0.014397906,0,DE,Raiders,5,DE_5,28,784,1700000,1700000,0.01,1700000,0.01,-0.036469711,0.010194637,-0.256319544,0.075678593,0.252726336,4_3
4849,Carlos Watkins,DE,0.042424242,0.024242424,0.23030303,0.018181818,0.054545455,0.012121212,0.018181818,0.012121212,0,0.012121212,0.066666667,0.460606061,0.048484848,0.17599583,0.065256787,10.76961842,0.09,0.679831933,0.056348245,0,0,7,11,1,0,8,0,0,0,4,68,89,165,1,0,R,0.549589041,0.431042228,1,Hybrid,Texans,4,Hybrid_4,25,625,704912,645000,0,749912,0,0.043816438,-0.01016721,0.383703076,-0.02309513,-0.342451133,3_4
2666,Nate Orchard,DE,0,0,0,0,0.018181818,0.009090909,0.336363636,0.245454545,0.018181818,0.345454545,0,0.027272727,0,0.070961618,-0.03577284,10.38016362,0.079,0.661344538,0.02403154,1,0,9,5,1,0,5,1,0,0,3.99375,22,86,110,1,0,R,0.915391621,0.081284153,0,DE,Redskins,5,DE_5,26,676,805000,236765,0,236765,0,0.024010346,-9.34E-04,-0.211762416,0.02652453,0.140975599,3_4
291,Timmy Jernigan,DT,0.094339623,0.094339623,0.363207547,0.018867925,0.004716981,0,0,0,0,0,0.330188679,0.089622642,0.004716981,-0.049935108,6.96E-04,-4.924033272,-0.04,0.461344538,-0.026897819,1,0,6,3,1,0,8,0,0,0,3.96875,19,192,212,0,1,R,0.067771639,0.933333333,0,DT,Eagles,2,DT_2,26,676,2000000,1812500,0.01,1812500,0.01,0.008478962,-0.0083599,0.257906428,-0.048457019,-0.218202988,4_3
3026,Brent Urban,DE,0.005681818,0.039772727,0.318181818,0.244318182,0.142045455,0.022727273,0,0.005681818,0,0,0.107954545,0.107954545,0.005681818,-0.0708535,-0.075469344,0.448901103,-0.072,0.407563025,-0.041976233,1,0,10,7,0,0,4,3,0,0,3.94375,97,78,176,1,0,L,0.651813725,0.291666667,0,DE,Bears,4,DE_4,28,784,805000,536877,0,473529,0,0.013947363,-0.003036417,-0.42658078,-0.056079253,0.2904502,3_4
7363,Shy Tuttle,DT,0.380434783,0.048913043,0.152173913,0,0.005434783,0,0,0,0,0,0.320652174,0,0.092391304,-0.016559962,-0.047502664,3.009246644,-0.043,0.456302521,-0.00900361,0,1,5,7,1,0,6,1,0,0,3.88125,85,82,184,0,1,L,-1.44E-15,0.997416021,0,DT,Saints,6,DT_6,23,529,593333,500000,0,496666,0,0.003874074,-0.004178093,-0.11620783,-0.010616238,0.078538693,Multiple Front
6420,Daron Payne,DT,0.191780822,0.102739726,0.147260274,0.04109589,0.02739726,0,0.003424658,0.006849315,0.030821918,0.006849315,0.04109589,0.051369863,0.349315068,0.119152137,-0.03577284,15.06679886,0.079,0.661344538,0.040351522,0,0,15,5,1,0,4,1,0,0,3.875,116,65,292,0,1,L,0.160859301,0.878337754,0,DT,Redskins,2,DT_2,22,484,3604590,1135380,0.01,3276900,0.02,0.043270552,-0.005738955,0.206480972,-0.047770435,-0.212943367,3_4
6433,Dorance Armstrong,DE,0,0,0,0.007936508,0.007936508,0.357142857,0.166666667,0.428571429,0,0,0,0.031746032,0,-0.045860976,-0.034475333,-1.107279125,0.03,0.578991597,-0.019307856,0,1,5,3,1,0,4,0,0,1,3.80625,3,123,126,1,0,R,0.971399799,0.018106457,0,DE,Cowboys,5,DE_5,22,484,782499,727398,0,737499,0,-0.003149487,-0.014877223,0.040373456,-0.026569912,-0.041211695,4_3
224,Damon Harrison,DT,0.158075601,0.06185567,0.250859107,0,0,0,0,0,0,0,0.051546392,0,0.47766323,-0.039518663,0.094832485,-13.06594819,0.107,0.708403361,-0.011523509,1,0,17,12,0,0,4,0,0,0,3.76875,133,19,291,0,1,L,0.006963788,0.981461676,0,DT,Lions,2,DT_2,30,900,11250000,9218750,0.04,4218750,0.02,-0.012362527,-0.007117517,-0.316702408,-0.039296243,0.236506514,Multiple Front
1190,Allen Bailey,DE,0.082278481,0.012658228,0.265822785,0.037974684,0.132911392,0.006329114,0.151898734,0.018987342,0,0.006329114,0.14556962,0.113924051,0.025316456,-0.052762563,0.049629526,-9.957858568,0.045,0.604201681,-0.020883334,0,1,4,4,1,0,8,0,0,0,3.75625,64,90,158,1,0,R,0.519653179,0.521825397,1,Hybrid,Falcons,4,Hybrid_4,30,900,5250000,6014939,0.02,4484375,0.02,-0.010712783,-0.012127376,0.11046753,-0.006737667,-0.079885969,4_3
427,Eddie Goldman,DT,0.251336898,0.101604278,0.219251337,0,0,0,0.005347594,0,0.010695187,0.005347594,0.235294118,0.010695187,0.160427807,-0.123048043,-0.075469344,-4.627134382,-0.072,0.407563025,-0.07289821,1,0,10,5,1,0,5,0,0,0,3.71875,17,138,187,0,1,R,0.045356794,0.95144357,0,DT,Bears,2,DT_2,25,625,10510000,5371357,0.03,5300000,0.03,-0.031755691,6.30E-04,-0.368362025,0.002391946,0.308940196,3_4
2750,Dee Ford,DE,0,0,0,0,0,0.088235294,0.25,0.323529412,0.088235294,0.25,0,0,0,0.073821456,-0.010981889,8.247314064,-0.197,0.197478992,0.059243269,1,0,5,0,2,0,5,0,0,0,3.71875,53,9,68,1,0,L,0.986103286,0.012681159,0,DE,49ers,5,DE_5,28,784,17100000,20765625,0.1,14365625,0.06,0.148607263,0.019522942,0.422106674,0.014337778,-0.451841353,4_3
2606,Brandon Dunn,DT,0.455357143,0.040178571,0.142857143,0.017857143,0.004464286,0,0,0,0,0,0.169642857,0.107142857,0.0625,0.063598205,0.065256787,-0.161300791,0.09,0.679831933,0.020362114,0,0,7,10,1,0,7,0,0,0,3.7,121,89,224,0,1,L,0.012219227,0.987522282,0,DT,Texans,3,DT_3,26,676,2025000,2025000,0.01,2025000,0.01,-0.004025173,-0.008374978,0.428167142,-0.02612041,-0.327817775,3_4
588,Mike Daniels,DT,0.063492063,0.015873016,0.468253968,0.047619048,0.071428571,0.007936508,0.047619048,0.007936508,0,0,0.03968254,0.126984127,0.103174603,0.006870056,0.094832485,-8.554542014,0.107,0.708403361,0.002003285,1,1,4,3,1,0,6,0,0,0,3.675,88,25,126,0,1,L,0.504480287,0.474221612,1,Hybrid,Lions,4,Hybrid_4,30,900,8100000,7968750,0.04,7968750,0.04,-0.011749666,0.004007989,0.323058429,0.045692516,-0.217117032,Multiple Front
4756,Charles Harris,DE,0,0,0.059322034,0.008474576,0.06779661,0.059322034,0.076271186,0.203389831,0,0.5,0,0.016949153,0.008474576,-0.041695619,0.044477373,-8.380515283,0.221,0.9,-0.004169562,2,0,3,8,0,1,6,0,0,0,3.6375,105,12,118,1,0,L,0.953353057,0.046589817,0,DE,Dolphins,4,DE_4,24,576,2710935,1450794,0.01,2957383,0.02,0.001644158,-0.007151012,-0.207703536,-0.030212108,0.143004961,Multiple Front
6297,Justin Jones,DT,0.058823529,0,0.764705882,0.021008403,0.021008403,0,0.004201681,0.008403361,0.004201681,0,0.029411765,0.029411765,0.058823529,0.024125261,0.037493822,-1.300122314,0.054,0.619327731,0.009183818,1,0,8,2,0,0,9,0,0,0,3.61875,124,99,238,0,1,L,0.268270945,0.72456382,0,DT,Chargers,1,DT_1,24,576,867905,621481,0,835016,0,-0.003606898,-0.008596115,0.209956815,-0.010988874,-0.160905989,4_3
1287,Shamar Stephen,DT,0.022900763,0.103053435,0.77480916,0.026717557,0,0,0,0,0,0,0.038167939,0.034351145,0,-0.130183989,-0.049257995,-7.870233048,-0.099,0.362184874,-0.083033317,0,2,3,5,0,0,2,2,0,1,3.6125,161,101,262,0,1,L,0.286658556,0.776359649,0,DT,Vikings,1,DT_1,28,784,4150000,5000000,0.02,2333333,0.01,-0.020991904,-9.23E-04,-0.199198498,-0.055711512,0.1560014,4_3
6462,Zach Sieler,DE,0.065934066,0.043956044,0.593406593,0.032967033,0.021978022,0,0,0,0,0,0.065934066,0.043956044,0.131868132,-0.025185473,-0.17618879,14.68540869,-0.127,0.31512605,-0.017248874,0,0,3,5,1,0,6,2,0,0,3.55,26,53,91,1,0,R,0.095594914,0.9051349,0,DT,Ravens,1,DT_1,23,529,635171,148485,0,134116,0,0.02416405,-0.007896261,0.018704692,0.005628884,-0.040733479,Multiple Front
3860,Quinton Jefferson,DT,0.039855072,0.007246377,0.311594203,0.079710145,0.166666667,0.018115942,0.123188406,0.032608696,0.014492754,0.014492754,0.010869565,0.177536232,0.003623188,-0.049508159,-0.001717194,-4.647777723,0.026,0.572268908,-0.021176179,0,0,6,3,1,1,6,0,0,0,3.5,111,160,276,0,1,R,0.955406613,0.071093044,0,DE,Seahawks,4,DE_4,26,676,2025000,2025000,0.01,2025000,0.01,9.08E-04,-0.003060972,-0.273667918,-0.008408148,0.200710416,4_3
7350,Porter Gustin,DE,0,0,0.046948357,0.023474178,0.23943662,0.244131455,0.14084507,0.201877934,0.004694836,0.042253521,0,0.056338028,0,0.018202146,-0.017459661,3.46819011,0.06,0.629411765,0.006745501,0,0,8,4,1,0,7,0,0,0,3.5,82,130,213,1,0,R,0.991620879,0.010909091,0,DE,Browns,5,DE_5,22,484,540000,301465,0,174705,0,0.041682232,-0.013876869,-0.124118448,-0.023504545,0.038592033,4_3
2758,Dontari Poe,DT,0.715447154,0,0.06504065,0.024390244,0,0,0,0,0,0,0.040650407,0.073170732,0.081300813,0.075579341,0.101310706,-2.502432521,0.082,0.666386555,0.025214284,1,0,4,2,2,0,4,0,0,0,3.46875,49,64,123,0,1,R,0.013888889,0.98084507,0,DT,Panthers,3,DT_3,29,841,9333333,8361458,0.05,11683333,0.06,0.007492196,0.014170777,-0.127757213,-0.019845767,0.090449661,4_3
7424,Anthony Rush,DT,0.178861789,0.040650407,0.37398374,0.016260163,0,0,0,0,0,0,0.292682927,0.048780488,0.048780488,0.034663236,6.96E-04,3.303343989,-0.04,0.461344538,0.018671541,3,0,6,3,0,0,2,2,0,0,3.40625,36,81,123,0,1,R,0.007369942,0.993820225,0,DT,Eagles,2,DT_2,22,484,540000,291180,0,291180,0,0.035499475,0.003796002,0.621147575,-0.05059455,-0.512110793,4_3
3757,Sheldon Rankins,DT,0.264900662,0.01986755,0.556291391,0,0,0,0,0,0.119205298,0,0.006622517,0.013245033,0.01986755,0.025301709,-0.047502664,7.080387328,-0.043,0.456302521,0.013756475,0,0,3,1,1,0,9,0,0,0,3.35,72,58,151,0,1,L,0.093316625,0.921267361,0,DT,Saints,2,DT_2,25,625,3200412,2195680,0.01,4073253,0.02,0.029394647,0.001063958,-0.076561926,0.018262171,0.033124319,Multiple Front
547,Alex Okafor,DE,0,0,0,0.022988506,0.045977011,0.229885057,0.034482759,0.367816092,0.057471264,0.24137931,0,0,0,-0.139011828,-0.063883094,-7.306436609,-0.034,0.471428571,-0.073477681,0,0,2,2,2,0,6,0,0,0,3.3,78,4,87,1,0,L,0.984840426,0.017878028,0,DE,Chiefs,5,DE_5,28,784,5966667,6953125,0.04,2953125,0.02,-0.064298804,0.023016844,-0.476128039,0.055680849,0.446823468,4_3
3505,Austin Johnson,DT,0.169902913,0.024271845,0.514563107,0.067961165,0.063106796,0.004854369,0,0,0.004854369,0,0.058252427,0.087378641,0.004854369,-0.07981201,0.059742516,-13.57198829,0.01,0.545378151,-0.036284284,0,1,7,10,0,0,5,1,0,0,3.23125,90,114,206,0,1,R,0.153864734,0.850460405,0,DT,Titans,2,DT_2,25,625,1415557,1222122,0.01,1801619,0.01,-0.035017932,-0.003578907,-0.234387962,-0.015539001,0.2051347,3_4
839,Linval Joseph,DT,0.648241206,0.085427136,0.050251256,0.005025126,0,0,0,0,0,0,0.120603015,0,0.090452261,-0.089913618,-0.049257995,-3.953849831,-0.099,0.362184874,-0.057348266,1,1,8,9,0,0,4,0,0,0,3.125,68,113,199,0,1,R,0.009139785,0.983933518,0,DT,Vikings,3,DT_3,30,900,12587500,9437500,0.05,10637500,0.06,-0.015793593,2.35E-04,-0.268905966,-0.046907236,0.205863759,4_3
907,John Jenkins,DT,0.182539683,0.103174603,0.373015873,0.011904762,0.003968254,0.003968254,0.003968254,0,0.007936508,0,0.071428571,0.035714286,0.202380952,-0.006040385,0.044477373,-4.912964412,0.221,0.9,-0.000604039,1,0,9,12,0,0,4,0,0,0,2.96875,109,90,252,0,1,L,0.013920455,0.989836348,0,DT,Dolphins,2,DT_2,30,900,805000,805000,0.01,645000,0,0.003797403,-0.014796296,-0.074656069,-0.038718483,0.03511688,Multiple Front
6476,BJ Hill,DT,0.242774566,0.01734104,0.479768786,0,0.063583815,0,0.005780347,0.01734104,0,0,0.034682081,0.115606936,0.023121387,0.030174723,0.037515596,-0.713916239,0.104,0.703361345,0.008950989,0,1,5,6,1,0,4,0,0,0,2.95625,166,3,173,0,1,L,0.205277778,0.79,0,DT,Giants,2,DT_2,24,576,1011970,664345,0,921724,0,0.044334732,-0.0058534,-0.108008004,-0.038457654,0.024130158,3_4
2743,Malcom Brown,DT,0.422727273,0.018181818,0.177272727,0,0,0,0,0,0.004545455,0,0.236363636,0,0.140909091,-0.083879059,-0.047502664,-3.537685383,-0.043,0.456302521,-0.045604833,1,0,7,8,0,0,4,1,0,0,2.94375,102,86,220,0,1,L,0.002770083,0.986597938,0,DT,Saints,6,DT_6,25,625,5000000,5500000,0.03,2500000,0.01,-0.011986299,-0.01564627,0.157572713,-0.015746725,-0.117953052,Multiple Front
3457,Jonathan Bullard,DE,0,0,0.64,0.03,0.11,0,0.08,0,0,0,0.03,0.11,0,0.14542429,0.044855649,9.780524191,0.072,0.649579832,0.050959604,2,0,4,1,0,1,4,0,0,0,2.8875,89,11,100,1,0,L,0.332777549,0.648799819,1,Hybrid,Cardinals,1,Hybrid_1,25,625,853380,907540,0,820000,0,0.092722463,-0.012124607,0.332374744,-0.01819023,-0.352613382,4_3
268,Olivier Vernon,DE,0,0,0.051020408,0,0.346938776,0.173469388,0.071428571,0.06122449,0.010204082,0.285714286,0,0,0,0.069342735,-0.017459661,8.441726223,0.06,0.629411765,0.025697602,0,0,2,3,1,1,5,0,0,0,2.85,6,91,98,1,0,R,0.961809269,0.025542406,0,DE,Browns,4,DE_4,28,784,17000000,15507952,0.08,15500000,0.06,0.046489777,0.042781629,0.499650046,-0.045337341,-0.411170832,4_3
301,Brandon Williams,DT,0.131944444,0.083333333,0.409722222,0.003472222,0,0,0,0,0.006944444,0,0.121527778,0.034722222,0.208333333,-0.191546889,-0.17618879,-1.493609313,-0.127,0.31512605,-0.131185474,0,1,9,15,0,0,3,0,0,0,2.80625,125,101,288,0,1,L,0.00349162,0.995081967,0,DT,Ravens,2,DT_2,30,900,10500000,9259151,0.05,14170000,0.08,-0.022963277,-0.001949456,-0.15464332,-0.0457844,0.126524939,Multiple Front
4252,Sheldon Day,DT,0.07,0.05,0.315,0.005,0,0.005,0,0.015,0,0,0.475,0.005,0.06,0.01766711,-0.010981889,2.786178922,-0.197,0.197478992,0.014178227,0,0,6,3,1,0,5,0,0,0,2.75,108,80,200,0,1,L,0.178690808,0.804314721,0,DT,49ers,2,DT_2,25,625,737103,720000,0,720000,0,0.016327626,-0.0103685,0.059946394,-0.04356773,-0.077363604,4_3
2876,Abry Jones,DT,0.558935361,0.015209125,0.087452471,0.003802281,0,0,0,0,0.003802281,0,0.269961977,0.019011407,0.041825095,0.160249464,-0.034027992,18.89391504,0.11,0.713445378,0.045920225,0,0,7,6,0,1,5,0,0,0,2.75,127,124,263,0,1,L,0.003387534,0.98687664,0,DT,Jaguars,3,DT_3,27,729,3875000,4000000,0.02,4000000,0.02,0.039842848,-0.007933928,0.342473384,-0.027757558,-0.30760424,4_3
6542,Tyquan Lewis,DE,0.005617978,0.056179775,0.011235955,0.185393258,0,0.213483146,0.162921348,0.213483146,0,0,0.02247191,0.123595506,0.005617978,-0.093490135,-0.045334804,-4.683213128,0.023,0.567226891,-0.040460016,1,1,2,3,0,0,6,0,0,0,2.725,138,39,178,1,0,L,0.869006686,0.123251589,0,DE,Colts,4,DE_4,24,576,1091514,678457,0,992285,0,-0.056309004,0.007281038,-0.21487584,0.042074251,0.231624966,4_3
6344,John Atkins,DT,0.072607261,0.095709571,0.498349835,0.00660066,0.00660066,0.00330033,0,0,0,0,0.059405941,0.04950495,0.207920792,0.034561835,0.094832485,-5.861454868,0.107,0.708403361,0.010078115,0,0,10,8,0,0,5,0,0,0,2.65,77,163,303,0,1,R,0.120413064,0.899730458,0,DT,Lions,2,DT_2,26,676,540000,349411,0,349411,0,0.009357621,-0.00939128,-0.16578191,-0.041912497,0.099805047,Multiple Front
